curso,sexo,matricula,nivel,materia,trimestre,nota
1PRI A,M,310,Primaria,mat,1T,97
1PRI A,M,651,Primaria,mat,1T,89
1PRI A,F,552,Primaria,mat,1T,82
1PRI A,F,606,Primaria,mat,1T,86
1PRI A,M,393,Primaria,mat,1T,93
1PRI A,M,261,Primaria,mat,1T,98
1PRI A,F,322,Primaria,mat,1T,94
1PRI A,F,575,Primaria,mat,1T,91
1PRI A,F,565,Primaria,mat,1T,90
1PRI A,F,168,Primaria,mat,1T,91
1PRI A,F,394,Primaria,mat,1T,97
1PRI A,F,578,Primaria,mat,1T,93
1PRI A,M,187,Primaria,mat,1T,86
1PRI A,F,149,Primaria,mat,1T,84
1PRI A,M,308,Primaria,mat,1T,85
1PRI A,M,509,Primaria,mat,1T,95
1PRI A,F,415,Primaria,mat,1T,95
1PRI A,F,397,Primaria,mat,1T,71
1PRI A,F,154,Primaria,mat,1T,95
1PRI A,F,19,Primaria,mat,1T,100
1PRI A,M,399,Primaria,mat,1T,87
1PRI A,M,727,Primaria,mat,1T,90
1PRI A,M,306,Primaria,mat,1T,78
1PRI A,M,174,Primaria,mat,1T,91
1PRI A,M,484,Primaria,mat,1T,96
1PRI A,F,175,Primaria,mat,1T,100
1PRI A,F,744,Primaria,mat,1T,86
1PRI A,M,177,Primaria,mat,1T,91
1PRI A,M,431,Primaria,mat,2T,92
1PRI A,M,310,Primaria,mat,2T,93
1PRI A,M,651,Primaria,mat,2T,91
1PRI A,F,552,Primaria,mat,2T,76
1PRI A,F,606,Primaria,mat,2T,81
1PRI A,M,393,Primaria,mat,2T,97
1PRI A,M,261,Primaria,mat,2T,94
1PRI A,F,322,Primaria,mat,2T,94
1PRI A,F,575,Primaria,mat,2T,80
1PRI A,F,565,Primaria,mat,2T,93
1PRI A,F,168,Primaria,mat,2T,69
1PRI A,F,394,Primaria,mat,2T,91
1PRI A,F,578,Primaria,mat,2T,90
1PRI A,M,187,Primaria,mat,2T,83
1PRI A,F,149,Primaria,mat,2T,67
1PRI A,M,308,Primaria,mat,2T,64
1PRI A,M,509,Primaria,mat,2T,91
1PRI A,F,415,Primaria,mat,2T,90
1PRI A,F,397,Primaria,mat,2T,77
1PRI A,F,154,Primaria,mat,2T,87
1PRI A,F,19,Primaria,mat,2T,100
1PRI A,M,399,Primaria,mat,2T,87
1PRI A,M,727,Primaria,mat,2T,57
1PRI A,M,306,Primaria,mat,2T,68
1PRI A,M,174,Primaria,mat,2T,81
1PRI A,M,484,Primaria,mat,2T,90
1PRI A,F,175,Primaria,mat,2T,98
1PRI A,F,744,Primaria,mat,2T,76
1PRI A,M,177,Primaria,mat,2T,71
1PRI A,M,431,Primaria,mat,3T,99
1PRI A,M,310,Primaria,mat,3T,98
1PRI A,M,651,Primaria,mat,3T,85
1PRI A,F,552,Primaria,mat,3T,76
1PRI A,F,606,Primaria,mat,3T,98
1PRI A,M,393,Primaria,mat,3T,97
1PRI A,M,261,Primaria,mat,3T,90
1PRI A,F,322,Primaria,mat,3T,98
1PRI A,F,575,Primaria,mat,3T,82
1PRI A,F,565,Primaria,mat,3T,96
1PRI A,F,168,Primaria,mat,3T,52
1PRI A,F,394,Primaria,mat,3T,98
1PRI A,F,578,Primaria,mat,3T,95
1PRI A,M,187,Primaria,mat,3T,98
1PRI A,F,149,Primaria,mat,3T,72
1PRI A,M,308,Primaria,mat,3T,71
1PRI A,M,509,Primaria,mat,3T,93
1PRI A,F,415,Primaria,mat,3T,98
1PRI A,F,397,Primaria,mat,3T,83
1PRI A,F,154,Primaria,mat,3T,90
1PRI A,F,19,Primaria,mat,3T,98
1PRI A,M,399,Primaria,mat,3T,92
1PRI A,M,727,Primaria,mat,3T,80
1PRI A,M,306,Primaria,mat,3T,80
1PRI A,M,174,Primaria,mat,3T,80
1PRI A,M,484,Primaria,mat,3T,92
1PRI A,F,175,Primaria,mat,3T,98
1PRI A,F,744,Primaria,mat,3T,65
1PRI A,M,177,Primaria,mat,3T,91
1PRI A,M,431,Primaria,tte,1T,92
1PRI A,M,310,Primaria,tte,1T,90
1PRI A,M,651,Primaria,tte,1T,90
1PRI A,F,552,Primaria,tte,1T,87
1PRI A,F,606,Primaria,tte,1T,92
1PRI A,M,393,Primaria,tte,1T,100
1PRI A,M,261,Primaria,tte,1T,93
1PRI A,F,322,Primaria,tte,1T,96
1PRI A,F,575,Primaria,tte,1T,90
1PRI A,F,565,Primaria,tte,1T,98
1PRI A,F,168,Primaria,tte,1T,98
1PRI A,F,394,Primaria,tte,1T,90
1PRI A,F,578,Primaria,tte,1T,98
1PRI A,M,187,Primaria,tte,1T,90
1PRI A,F,149,Primaria,tte,1T,89
1PRI A,M,308,Primaria,tte,1T,89
1PRI A,M,509,Primaria,tte,1T,88
1PRI A,F,415,Primaria,tte,1T,98
1PRI A,F,397,Primaria,tte,1T,97
1PRI A,F,154,Primaria,tte,1T,93
1PRI A,F,19,Primaria,tte,1T,89
1PRI A,M,399,Primaria,tte,1T,89
1PRI A,M,727,Primaria,tte,1T,94
1PRI A,M,306,Primaria,tte,1T,87
1PRI A,M,174,Primaria,tte,1T,81
1PRI A,M,484,Primaria,tte,1T,96
1PRI A,F,175,Primaria,tte,1T,100
1PRI A,F,744,Primaria,tte,1T,94
1PRI A,M,177,Primaria,tte,1T,91
1PRI A,M,431,Primaria,tte,2T,93
1PRI A,M,310,Primaria,tte,2T,92
1PRI A,M,651,Primaria,tte,2T,95
1PRI A,F,552,Primaria,tte,2T,96
1PRI A,F,606,Primaria,tte,2T,91
1PRI A,M,393,Primaria,tte,2T,100
1PRI A,M,261,Primaria,tte,2T,94
1PRI A,F,322,Primaria,tte,2T,97
1PRI A,F,575,Primaria,tte,2T,92
1PRI A,F,565,Primaria,tte,2T,95
1PRI A,F,168,Primaria,tte,2T,94
1PRI A,F,394,Primaria,tte,2T,92
1PRI A,F,578,Primaria,tte,2T,100
1PRI A,M,187,Primaria,tte,2T,94
1PRI A,F,149,Primaria,tte,2T,89
1PRI A,M,308,Primaria,tte,2T,92
1PRI A,M,509,Primaria,tte,2T,94
1PRI A,F,415,Primaria,tte,2T,99
1PRI A,F,397,Primaria,tte,2T,95
1PRI A,F,154,Primaria,tte,2T,95
1PRI A,F,19,Primaria,tte,2T,92
1PRI A,M,399,Primaria,tte,2T,91
1PRI A,M,727,Primaria,tte,2T,94
1PRI A,M,306,Primaria,tte,2T,91
1PRI A,M,174,Primaria,tte,2T,90
1PRI A,M,484,Primaria,tte,2T,94
1PRI A,F,175,Primaria,tte,2T,100
1PRI A,F,744,Primaria,tte,2T,94
1PRI A,M,177,Primaria,tte,2T,97
1PRI A,M,431,Primaria,tte,3T,99
1PRI A,M,310,Primaria,tte,3T,96
1PRI A,M,651,Primaria,tte,3T,93
1PRI A,F,552,Primaria,tte,3T,95
1PRI A,F,606,Primaria,tte,3T,90
1PRI A,M,393,Primaria,tte,3T,100
1PRI A,M,261,Primaria,tte,3T,99
1PRI A,F,322,Primaria,tte,3T,100
1PRI A,F,575,Primaria,tte,3T,93
1PRI A,F,565,Primaria,tte,3T,91
1PRI A,F,168,Primaria,tte,3T,91
1PRI A,F,394,Primaria,tte,3T,93
1PRI A,F,578,Primaria,tte,3T,98
1PRI A,M,187,Primaria,tte,3T,99
1PRI A,F,149,Primaria,tte,3T,96
1PRI A,M,308,Primaria,tte,3T,96
1PRI A,M,509,Primaria,tte,3T,96
1PRI A,F,415,Primaria,tte,3T,100
1PRI A,F,397,Primaria,tte,3T,97
1PRI A,F,154,Primaria,tte,3T,97
1PRI A,F,19,Primaria,tte,3T,99
1PRI A,M,399,Primaria,tte,3T,93
1PRI A,M,727,Primaria,tte,3T,86
1PRI A,M,306,Primaria,tte,3T,91
1PRI A,M,174,Primaria,tte,3T,94
1PRI A,M,484,Primaria,tte,3T,97
1PRI A,F,175,Primaria,tte,3T,100
1PRI A,F,744,Primaria,tte,3T,88
1PRI A,M,177,Primaria,tte,3T,96
1PRI A,M,431,Primaria,cna,1T,98
1PRI A,M,310,Primaria,cna,1T,85
1PRI A,M,651,Primaria,cna,1T,79
1PRI A,F,552,Primaria,cna,1T,88
1PRI A,F,606,Primaria,cna,1T,92
1PRI A,M,393,Primaria,cna,1T,96
1PRI A,M,261,Primaria,cna,1T,89
1PRI A,F,322,Primaria,cna,1T,94
1PRI A,F,575,Primaria,cna,1T,85
1PRI A,F,565,Primaria,cna,1T,93
1PRI A,F,168,Primaria,cna,1T,86
1PRI A,F,394,Primaria,cna,1T,92
1PRI A,F,578,Primaria,cna,1T,90
1PRI A,M,187,Primaria,cna,1T,92
1PRI A,F,149,Primaria,cna,1T,84
1PRI A,M,308,Primaria,cna,1T,73
1PRI A,M,509,Primaria,cna,1T,95
1PRI A,F,415,Primaria,cna,1T,92
1PRI A,F,397,Primaria,cna,1T,86
1PRI A,F,154,Primaria,cna,1T,92
1PRI A,F,19,Primaria,cna,1T,98
1PRI A,M,399,Primaria,cna,1T,85
1PRI A,M,727,Primaria,cna,1T,88
1PRI A,M,306,Primaria,cna,1T,87
1PRI A,M,174,Primaria,cna,1T,88
1PRI A,M,484,Primaria,cna,1T,90
1PRI A,F,175,Primaria,cna,1T,99
1PRI A,F,744,Primaria,cna,1T,85
1PRI A,M,177,Primaria,cna,1T,83
1PRI A,M,431,Primaria,cna,2T,97
1PRI A,M,310,Primaria,cna,2T,91
1PRI A,M,651,Primaria,cna,2T,82
1PRI A,F,552,Primaria,cna,2T,87
1PRI A,F,606,Primaria,cna,2T,94
1PRI A,M,393,Primaria,cna,2T,92
1PRI A,M,261,Primaria,cna,2T,87
1PRI A,F,322,Primaria,cna,2T,97
1PRI A,F,575,Primaria,cna,2T,91
1PRI A,F,565,Primaria,cna,2T,98
1PRI A,F,168,Primaria,cna,2T,68
1PRI A,F,394,Primaria,cna,2T,97
1PRI A,F,578,Primaria,cna,2T,97
1PRI A,M,187,Primaria,cna,2T,98
1PRI A,F,149,Primaria,cna,2T,78
1PRI A,M,308,Primaria,cna,2T,70
1PRI A,M,509,Primaria,cna,2T,97
1PRI A,F,415,Primaria,cna,2T,94
1PRI A,F,397,Primaria,cna,2T,76
1PRI A,F,154,Primaria,cna,2T,90
1PRI A,F,19,Primaria,cna,2T,96
1PRI A,M,399,Primaria,cna,2T,86
1PRI A,M,727,Primaria,cna,2T,78
1PRI A,M,306,Primaria,cna,2T,86
1PRI A,M,174,Primaria,cna,2T,93
1PRI A,M,484,Primaria,cna,2T,97
1PRI A,F,175,Primaria,cna,2T,97
1PRI A,F,744,Primaria,cna,2T,84
1PRI A,M,177,Primaria,cna,2T,82
1PRI A,M,431,Primaria,cna,3T,99
1PRI A,M,310,Primaria,cna,3T,99
1PRI A,M,651,Primaria,cna,3T,75
1PRI A,F,552,Primaria,cna,3T,88
1PRI A,F,606,Primaria,cna,3T,96
1PRI A,M,393,Primaria,cna,3T,92
1PRI A,M,261,Primaria,cna,3T,93
1PRI A,F,322,Primaria,cna,3T,97
1PRI A,F,575,Primaria,cna,3T,93
1PRI A,F,565,Primaria,cna,3T,97
1PRI A,F,168,Primaria,cna,3T,65
1PRI A,F,394,Primaria,cna,3T,96
1PRI A,F,578,Primaria,cna,3T,96
1PRI A,M,187,Primaria,cna,3T,96
1PRI A,F,149,Primaria,cna,3T,86
1PRI A,M,308,Primaria,cna,3T,78
1PRI A,M,509,Primaria,cna,3T,93
1PRI A,F,415,Primaria,cna,3T,96
1PRI A,F,397,Primaria,cna,3T,89
1PRI A,F,154,Primaria,cna,3T,90
1PRI A,F,19,Primaria,cna,3T,99
1PRI A,M,399,Primaria,cna,3T,97
1PRI A,M,727,Primaria,cna,3T,75
1PRI A,M,306,Primaria,cna,3T,88
1PRI A,M,174,Primaria,cna,3T,90
1PRI A,M,484,Primaria,cna,3T,92
1PRI A,F,175,Primaria,cna,3T,98
1PRI A,F,744,Primaria,cna,3T,79
1PRI A,M,177,Primaria,cna,3T,81
1PRI A,M,431,Primaria,rel,1T,87
1PRI A,M,310,Primaria,rel,1T,89
1PRI A,M,651,Primaria,rel,1T,86
1PRI A,F,552,Primaria,rel,1T,89
1PRI A,F,606,Primaria,rel,1T,89
1PRI A,M,393,Primaria,rel,1T,83
1PRI A,M,261,Primaria,rel,1T,86
1PRI A,F,322,Primaria,rel,1T,90
1PRI A,F,575,Primaria,rel,1T,89
1PRI A,F,565,Primaria,rel,1T,90
1PRI A,F,168,Primaria,rel,1T,90
1PRI A,F,394,Primaria,rel,1T,90
1PRI A,F,578,Primaria,rel,1T,91
1PRI A,M,187,Primaria,rel,1T,90
1PRI A,F,149,Primaria,rel,1T,88
1PRI A,M,308,Primaria,rel,1T,80
1PRI A,M,509,Primaria,rel,1T,89
1PRI A,F,415,Primaria,rel,1T,88
1PRI A,F,397,Primaria,rel,1T,88
1PRI A,F,154,Primaria,rel,1T,89
1PRI A,F,19,Primaria,rel,1T,90
1PRI A,M,399,Primaria,rel,1T,90
1PRI A,M,727,Primaria,rel,1T,89
1PRI A,M,306,Primaria,rel,1T,85
1PRI A,M,174,Primaria,rel,1T,88
1PRI A,M,484,Primaria,rel,1T,90
1PRI A,F,175,Primaria,rel,1T,88
1PRI A,F,744,Primaria,rel,1T,90
1PRI A,M,177,Primaria,rel,1T,88
1PRI A,M,431,Primaria,rel,2T,89
1PRI A,M,310,Primaria,rel,2T,92
1PRI A,M,651,Primaria,rel,2T,88
1PRI A,F,552,Primaria,rel,2T,92
1PRI A,F,606,Primaria,rel,2T,90
1PRI A,M,393,Primaria,rel,2T,85
1PRI A,M,261,Primaria,rel,2T,89
1PRI A,F,322,Primaria,rel,2T,90
1PRI A,F,575,Primaria,rel,2T,90
1PRI A,F,565,Primaria,rel,2T,92
1PRI A,F,168,Primaria,rel,2T,91
1PRI A,F,394,Primaria,rel,2T,91
1PRI A,F,578,Primaria,rel,2T,93
1PRI A,M,187,Primaria,rel,2T,92
1PRI A,F,149,Primaria,rel,2T,90
1PRI A,M,308,Primaria,rel,2T,79
1PRI A,M,509,Primaria,rel,2T,92
1PRI A,F,415,Primaria,rel,2T,89
1PRI A,F,397,Primaria,rel,2T,88
1PRI A,F,154,Primaria,rel,2T,89
1PRI A,F,19,Primaria,rel,2T,92
1PRI A,M,399,Primaria,rel,2T,91
1PRI A,M,727,Primaria,rel,2T,88
1PRI A,M,306,Primaria,rel,2T,83
1PRI A,M,174,Primaria,rel,2T,86
1PRI A,M,484,Primaria,rel,2T,90
1PRI A,F,175,Primaria,rel,2T,90
1PRI A,F,744,Primaria,rel,2T,90
1PRI A,M,177,Primaria,rel,2T,90
1PRI A,M,431,Primaria,rel,3T,94
1PRI A,M,310,Primaria,rel,3T,97
1PRI A,M,651,Primaria,rel,3T,85
1PRI A,F,552,Primaria,rel,3T,94
1PRI A,F,606,Primaria,rel,3T,92
1PRI A,M,393,Primaria,rel,3T,94
1PRI A,M,261,Primaria,rel,3T,97
1PRI A,F,322,Primaria,rel,3T,98
1PRI A,F,575,Primaria,rel,3T,95
1PRI A,F,565,Primaria,rel,3T,98
1PRI A,F,168,Primaria,rel,3T,90
1PRI A,F,394,Primaria,rel,3T,94
1PRI A,F,578,Primaria,rel,3T,98
1PRI A,M,187,Primaria,rel,3T,97
1PRI A,F,149,Primaria,rel,3T,94
1PRI A,M,308,Primaria,rel,3T,80
1PRI A,M,509,Primaria,rel,3T,90
1PRI A,F,415,Primaria,rel,3T,99
1PRI A,F,397,Primaria,rel,3T,90
1PRI A,F,154,Primaria,rel,3T,93
1PRI A,F,19,Primaria,rel,3T,99
1PRI A,M,399,Primaria,rel,3T,97
1PRI A,M,727,Primaria,rel,3T,93
1PRI A,M,306,Primaria,rel,3T,83
1PRI A,M,174,Primaria,rel,3T,89
1PRI A,M,484,Primaria,rel,3T,92
1PRI A,F,175,Primaria,rel,3T,95
1PRI A,F,744,Primaria,rel,3T,95
1PRI A,M,177,Primaria,rel,3T,95
1PRI B,F,124,Primaria,len,1T,96
1PRI B,M,99,Primaria,len,1T,82
1PRI B,F,593,Primaria,len,1T,80
1PRI B,F,135,Primaria,len,1T,87
1PRI B,F,338,Primaria,len,1T,93
1PRI B,M,319,Primaria,len,1T,71
1PRI B,F,349,Primaria,len,1T,73
1PRI B,M,300,Primaria,len,1T,68
1PRI B,M,689,Primaria,len,1T,79
1PRI B,M,710,Primaria,len,1T,89
1PRI B,M,82,Primaria,len,1T,77
1PRI B,F,370,Primaria,len,1T,77
1PRI B,F,166,Primaria,len,1T,70
1PRI B,M,579,Primaria,len,1T,91
1PRI B,F,10,Primaria,len,1T,74
1PRI B,M,387,Primaria,len,1T,78
1PRI B,M,144,Primaria,len,1T,89
1PRI B,F,102,Primaria,len,1T,94
1PRI B,F,389,Primaria,len,1T,77
1PRI B,M,660,Primaria,len,1T,69
1PRI B,M,340,Primaria,len,1T,84
1PRI B,M,179,Primaria,len,1T,94
1PRI B,M,665,Primaria,len,1T,73
1PRI B,F,586,Primaria,len,1T,90
1PRI B,F,347,Primaria,len,1T,85
1PRI B,M,193,Primaria,len,1T,80
1PRI B,F,139,Primaria,len,1T,75
1PRI B,M,55,Primaria,len,1T,85
1PRI B,F,124,Primaria,len,2T,95
1PRI B,M,99,Primaria,len,2T,77
1PRI B,F,593,Primaria,len,2T,77
1PRI B,F,135,Primaria,len,2T,83
1PRI B,F,338,Primaria,len,2T,90
1PRI B,M,319,Primaria,len,2T,65
1PRI B,F,349,Primaria,len,2T,71
1PRI B,M,300,Primaria,len,2T,74
1PRI B,M,689,Primaria,len,2T,78
1PRI B,M,710,Primaria,len,2T,88
1PRI B,M,82,Primaria,len,2T,81
1PRI B,F,370,Primaria,len,2T,75
1PRI B,F,166,Primaria,len,2T,60
1PRI B,M,579,Primaria,len,2T,89
1PRI B,F,10,Primaria,len,2T,58
1PRI B,M,387,Primaria,len,2T,80
1PRI B,M,144,Primaria,len,2T,92
1PRI B,F,102,Primaria,len,2T,92
1PRI B,F,389,Primaria,len,2T,87
1PRI B,M,660,Primaria,len,2T,55
1PRI B,M,340,Primaria,len,2T,81
1PRI B,M,179,Primaria,len,2T,92
1PRI B,M,665,Primaria,len,2T,80
1PRI B,F,586,Primaria,len,2T,84
1PRI B,F,347,Primaria,len,2T,92
1PRI B,M,193,Primaria,len,2T,83
1PRI B,F,139,Primaria,len,2T,63
1PRI B,M,55,Primaria,len,2T,81
1PRI B,F,124,Primaria,len,3T,99
1PRI B,M,99,Primaria,len,3T,88
1PRI B,F,593,Primaria,len,3T,80
1PRI B,F,135,Primaria,len,3T,91
1PRI B,F,338,Primaria,len,3T,92
1PRI B,M,319,Primaria,len,3T,73
1PRI B,F,349,Primaria,len,3T,79
1PRI B,M,300,Primaria,len,3T,76
1PRI B,M,689,Primaria,len,3T,78
1PRI B,M,710,Primaria,len,3T,92
1PRI B,M,82,Primaria,len,3T,83
1PRI B,F,370,Primaria,len,3T,82
1PRI B,F,166,Primaria,len,3T,84
1PRI B,M,579,Primaria,len,3T,96
1PRI B,F,10,Primaria,len,3T,72
1PRI B,M,387,Primaria,len,3T,73
1PRI B,M,144,Primaria,len,3T,98
1PRI B,F,102,Primaria,len,3T,98
1PRI B,F,389,Primaria,len,3T,92
1PRI B,M,660,Primaria,len,3T,67
1PRI B,M,340,Primaria,len,3T,94
1PRI B,M,179,Primaria,len,3T,95
1PRI B,M,665,Primaria,len,3T,85
1PRI B,F,586,Primaria,len,3T,83
1PRI B,F,347,Primaria,len,3T,97
1PRI B,M,193,Primaria,len,3T,83
1PRI B,F,139,Primaria,len,3T,68
1PRI B,M,55,Primaria,len,3T,87
1PRI B,F,124,Primaria,ing,1T,100
1PRI B,M,99,Primaria,ing,1T,89
1PRI B,F,593,Primaria,ing,1T,90
1PRI B,F,135,Primaria,ing,1T,98
1PRI B,F,338,Primaria,ing,1T,97
1PRI B,M,319,Primaria,ing,1T,84
1PRI B,F,349,Primaria,ing,1T,94
1PRI B,M,300,Primaria,ing,1T,78
1PRI B,M,689,Primaria,ing,1T,100
1PRI B,M,710,Primaria,ing,1T,96
1PRI B,M,82,Primaria,ing,1T,89
1PRI B,F,370,Primaria,ing,1T,86
1PRI B,F,166,Primaria,ing,1T,79
1PRI B,M,579,Primaria,ing,1T,98
1PRI B,F,10,Primaria,ing,1T,78
1PRI B,M,387,Primaria,ing,1T,100
1PRI B,M,144,Primaria,ing,1T,98
1PRI B,F,102,Primaria,ing,1T,100
1PRI B,F,389,Primaria,ing,1T,93
1PRI B,M,660,Primaria,ing,1T,83
1PRI B,M,340,Primaria,ing,1T,94
1PRI B,M,179,Primaria,ing,1T,100
1PRI B,M,665,Primaria,ing,1T,89
1PRI B,F,586,Primaria,ing,1T,98
1PRI B,F,347,Primaria,ing,1T,100
1PRI B,M,193,Primaria,ing,1T,98
1PRI B,F,139,Primaria,ing,1T,98
1PRI B,M,55,Primaria,ing,1T,100
1PRI B,F,124,Primaria,ing,2T,96
1PRI B,M,99,Primaria,ing,2T,91
1PRI B,F,593,Primaria,ing,2T,82
1PRI B,F,135,Primaria,ing,2T,96
1PRI B,F,338,Primaria,ing,2T,94
1PRI B,M,319,Primaria,ing,2T,88
1PRI B,F,349,Primaria,ing,2T,83
1PRI B,M,300,Primaria,ing,2T,91
1PRI B,M,689,Primaria,ing,2T,95
1PRI B,M,710,Primaria,ing,2T,89
1PRI B,M,82,Primaria,ing,2T,95
1PRI B,F,370,Primaria,ing,2T,91
1PRI B,F,166,Primaria,ing,2T,99
1PRI B,M,579,Primaria,ing,2T,99
1PRI B,F,10,Primaria,ing,2T,71
1PRI B,M,387,Primaria,ing,2T,94
1PRI B,M,144,Primaria,ing,2T,95
1PRI B,F,102,Primaria,ing,2T,100
1PRI B,F,389,Primaria,ing,2T,95
1PRI B,M,660,Primaria,ing,2T,88
1PRI B,M,340,Primaria,ing,2T,91
1PRI B,M,179,Primaria,ing,2T,100
1PRI B,M,665,Primaria,ing,2T,94
1PRI B,F,586,Primaria,ing,2T,99
1PRI B,F,347,Primaria,ing,2T,100
1PRI B,M,193,Primaria,ing,2T,100
1PRI B,F,139,Primaria,ing,2T,69
1PRI B,M,55,Primaria,ing,2T,90
1PRI B,F,124,Primaria,ing,3T,100
1PRI B,M,99,Primaria,ing,3T,90
1PRI B,F,593,Primaria,ing,3T,87
1PRI B,F,135,Primaria,ing,3T,96
1PRI B,F,338,Primaria,ing,3T,97
1PRI B,M,319,Primaria,ing,3T,92
1PRI B,F,349,Primaria,ing,3T,91
1PRI B,M,300,Primaria,ing,3T,82
1PRI B,M,689,Primaria,ing,3T,98
1PRI B,M,710,Primaria,ing,3T,97
1PRI B,M,82,Primaria,ing,3T,90
1PRI B,F,370,Primaria,ing,3T,96
1PRI B,F,166,Primaria,ing,3T,90
1PRI B,M,579,Primaria,ing,3T,100
1PRI B,F,10,Primaria,ing,3T,89
1PRI B,M,387,Primaria,ing,3T,90
1PRI B,M,144,Primaria,ing,3T,97
1PRI B,F,102,Primaria,ing,3T,98
1PRI B,F,389,Primaria,ing,3T,93
1PRI B,M,660,Primaria,ing,3T,69
1PRI B,M,340,Primaria,ing,3T,95
1PRI B,M,179,Primaria,ing,3T,98
1PRI B,M,665,Primaria,ing,3T,89
1PRI B,F,586,Primaria,ing,3T,88
1PRI B,F,347,Primaria,ing,3T,88
1PRI B,M,193,Primaria,ing,3T,94
1PRI B,F,139,Primaria,ing,3T,90
1PRI B,M,55,Primaria,ing,3T,96
1PRI B,F,124,Primaria,len13,1T,98
1PRI B,M,99,Primaria,len13,1T,86
1PRI B,F,593,Primaria,len13,1T,85
1PRI B,F,135,Primaria,len13,1T,93
1PRI B,F,338,Primaria,len13,1T,95
1PRI B,M,319,Primaria,len13,1T,78
1PRI B,F,349,Primaria,len13,1T,84
1PRI B,M,300,Primaria,len13,1T,73
1PRI B,M,689,Primaria,len13,1T,90
1PRI B,M,710,Primaria,len13,1T,93
1PRI B,M,82,Primaria,len13,1T,83
1PRI B,F,370,Primaria,len13,1T,82
1PRI B,F,166,Primaria,len13,1T,75
1PRI B,M,579,Primaria,len13,1T,95
1PRI B,F,10,Primaria,len13,1T,76
1PRI B,M,387,Primaria,len13,1T,89
1PRI B,M,144,Primaria,len13,1T,94
1PRI B,F,102,Primaria,len13,1T,97
1PRI B,F,389,Primaria,len13,1T,85
1PRI B,M,660,Primaria,len13,1T,76
1PRI B,M,340,Primaria,len13,1T,89
1PRI B,M,179,Primaria,len13,1T,97
1PRI B,M,665,Primaria,len13,1T,81
1PRI B,F,586,Primaria,len13,1T,94
1PRI B,F,347,Primaria,len13,1T,93
1PRI B,M,193,Primaria,len13,1T,89
1PRI B,F,139,Primaria,len13,1T,87
1PRI B,M,55,Primaria,len13,1T,93
1PRI B,F,124,Primaria,len13,2T,96
1PRI B,M,99,Primaria,len13,2T,84
1PRI B,F,593,Primaria,len13,2T,80
1PRI B,F,135,Primaria,len13,2T,90
1PRI B,F,338,Primaria,len13,2T,92
1PRI B,M,319,Primaria,len13,2T,77
1PRI B,F,349,Primaria,len13,2T,77
1PRI B,M,300,Primaria,len13,2T,83
1PRI B,M,689,Primaria,len13,2T,87
1PRI B,M,710,Primaria,len13,2T,89
1PRI B,M,82,Primaria,len13,2T,88
1PRI B,F,370,Primaria,len13,2T,83
1PRI B,F,166,Primaria,len13,2T,80
1PRI B,M,579,Primaria,len13,2T,94
1PRI B,F,10,Primaria,len13,2T,65
1PRI B,M,387,Primaria,len13,2T,87
1PRI B,M,144,Primaria,len13,2T,94
1PRI B,F,102,Primaria,len13,2T,96
1PRI B,F,389,Primaria,len13,2T,91
1PRI B,M,660,Primaria,len13,2T,72
1PRI B,M,340,Primaria,len13,2T,86
1PRI B,M,179,Primaria,len13,2T,96
1PRI B,M,665,Primaria,len13,2T,87
1PRI B,F,586,Primaria,len13,2T,92
1PRI B,F,347,Primaria,len13,2T,96
1PRI B,M,193,Primaria,len13,2T,92
1PRI B,F,139,Primaria,len13,2T,66
1PRI B,M,55,Primaria,len13,2T,86
1PRI B,F,124,Primaria,len13,3T,100
1PRI B,M,99,Primaria,len13,3T,89
1PRI B,F,593,Primaria,len13,3T,84
1PRI B,F,135,Primaria,len13,3T,94
1PRI B,F,338,Primaria,len13,3T,95
1PRI B,M,319,Primaria,len13,3T,83
1PRI B,F,349,Primaria,len13,3T,85
1PRI B,M,300,Primaria,len13,3T,79
1PRI B,M,689,Primaria,len13,3T,88
1PRI B,M,710,Primaria,len13,3T,95
1PRI B,M,82,Primaria,len13,3T,87
1PRI B,F,370,Primaria,len13,3T,89
1PRI B,F,166,Primaria,len13,3T,87
1PRI B,M,579,Primaria,len13,3T,98
1PRI B,F,10,Primaria,len13,3T,81
1PRI B,M,387,Primaria,len13,3T,82
1PRI B,M,144,Primaria,len13,3T,98
1PRI B,F,102,Primaria,len13,3T,98
1PRI B,F,389,Primaria,len13,3T,93
1PRI B,M,660,Primaria,len13,3T,68
1PRI B,M,340,Primaria,len13,3T,95
1PRI B,M,179,Primaria,len13,3T,97
1PRI B,M,665,Primaria,len13,3T,87
1PRI B,F,586,Primaria,len13,3T,86
1PRI B,F,347,Primaria,len13,3T,93
1PRI B,M,193,Primaria,len13,3T,89
1PRI B,F,139,Primaria,len13,3T,79
1PRI B,M,55,Primaria,len13,3T,92
1PRI B,F,124,Primaria,soc,1T,92
1PRI B,M,99,Primaria,soc,1T,85
1PRI B,F,593,Primaria,soc,1T,72
1PRI B,F,135,Primaria,soc,1T,88
1PRI B,F,338,Primaria,soc,1T,87
1PRI B,M,319,Primaria,soc,1T,82
1PRI B,F,349,Primaria,soc,1T,79
1PRI B,M,300,Primaria,soc,1T,71
1PRI B,M,689,Primaria,soc,1T,83
1PRI B,M,710,Primaria,soc,1T,91
1PRI B,M,82,Primaria,soc,1T,83
1PRI B,F,370,Primaria,soc,1T,85
